year,mes,dia,pcp_mm,evap_mm,TMAX_C,TMIN_C
1925,4,19,0,NULO,34.8,18.9
1925,4,20,0,NULO,35.8,19.9
1925,4,21,0,NULO,36.8,20.9
1925,4,22,0,NULO,35.8,23.9
1925,4,23,0,NULO,NULO,NULO
1925,4,24,0,NULO,NULO,NULO
1925,4,25,0,NULO,NULO,NULO
1925,4,26,0,NULO,34.8,23.9
1925,4,27,0,NULO,33.8,21.9
1925,4,28,0,NULO,NULO,NULO
1925,4,29,0,NULO,36.8,20.9
1925,4,30,0,NULO,29.8,20.9
1925,5,1,0,NULO,21.8,15.9
1925,5,2,10.5,NULO,29.8,18.9
1925,5,3,0,NULO,28.8,16.9
1925,5,4,0,NULO,28.8,17.9
1925,5,5,0,NULO,35.8,20.9
1925,5,6,0,NULO,34.8,19.9
1925,5,7,0,NULO,33.8,18.9
1925,5,8,0,NULO,34.8,19.9
1925,5,9,0,NULO,33.8,18.9
1925,5,10,1.5,NULO,34.8,19.9
1925,5,11,0,NULO,29.8,18.9
1925,5,12,0,NULO,33.8,19.9
1925,5,13,3.2,NULO,32.8,18.9
1925,5,14,0,NULO,30.8,18.9
1925,5,15,0,NULO,34.8,19.9
1925,5,16,0,NULO,35.8,19.9
1925,5,17,0,NULO,32.8,17.9
1925,5,18,0.1,NULO,30.8,17.9
1925,5,19,0,NULO,33.8,18.9
1925,5,20,0,NULO,34.8,19.9
1925,5,21,0,NULO,35.8,20.9
1925,5,22,0,NULO,35.8,20.9
1925,5,23,0,NULO,35.8,21.9
1925,5,24,0,NULO,34.8,20.9
1925,5,25,0,NULO,34.8,19.9
1925,5,26,0,NULO,37.8,21.9
1925,5,27,0,NULO,36.8,25.9
1925,5,28,0,NULO,36.8,25.9
1925,5,29,0,NULO,35.8,26.9
1925,5,30,0,NULO,34.8,26.9
1925,5,31,0,NULO,34.8,24.9
1925,6,1,0,NULO,37.8,25.9
1925,6,2,0,NULO,36.8,24.9
1925,6,3,0,NULO,36.8,24.9
1925,6,4,4.7,NULO,36.8,25.9
1925,6,5,4.2,NULO,34.8,23.9
1925,6,6,14.2,NULO,32.8,22.9
1925,6,7,18,NULO,30.8,21.9
1925,6,8,98.7,NULO,29.8,20.9
1925,6,9,203.5,NULO,30.8,21.9
1925,6,10,0,NULO,28.8,18.9
1925,6,11,0,NULO,30.8,20.9
1925,6,12,0,NULO,32.8,23.9
1925,6,13,0,NULO,30.8,22.9
1925,6,14,0,NULO,32.8,21.9
1925,6,15,0,NULO,30.8,20.9
1925,6,16,0,NULO,31.8,24.9
1925,6,17,43.5,NULO,29.8,19.9
1925,6,18,0,NULO,31.8,21.9
1925,6,19,16,NULO,32.8,22.9
1925,6,20,0,NULO,32.8,24.9
1925,6,21,0,NULO,31.8,22.9
1925,6,22,0,NULO,29.8,19.9
1925,6,23,10,NULO,31.8,21.9
1925,6,24,0,NULO,32.8,23.9
1925,6,25,0,NULO,32.8,24.9
1925,6,26,0,NULO,29.8,20.9
1925,6,27,12.5,NULO,30.8,19.9
1925,6,28,7.5,NULO,32.8,24.9
1925,6,29,0,NULO,31.8,22.9
1925,6,30,0,NULO,29.8,20.9
1925,7,1,0,NULO,28.8,21.9
1925,7,2,0,NULO,30.8,22.9
1925,7,3,0,NULO,31.8,22.9
1925,7,4,0,NULO,32.8,23.9
1925,7,5,9.7,NULO,30.8,22.9
1925,7,6,17.5,NULO,29.8,19.9
1925,7,7,17,NULO,28.8,19.9
1925,7,8,0,NULO,27.8,20.9
1925,7,9,0,NULO,28.8,20.9
1925,7,10,0,NULO,28.8,23.9
1925,7,11,0,NULO,29.8,22.9
1925,7,12,15.2,NULO,28.6,21.9
1925,7,13,0,NULO,28.6,21.9
1925,7,14,0,NULO,28.8,21.9
1925,7,15,0,NULO,29.8,23.9
1925,7,16,0,NULO,29.8,21.9
1925,7,17,0.1,NULO,30.8,22.9
1925,7,18,0,NULO,29.8,20.9
1925,7,19,0,NULO,30.8,22.9
1925,7,20,0,NULO,30.8,21.9
1925,7,21,0,NULO,31.8,23.9
1925,7,22,0.1,NULO,29.8,22.9
1925,7,23,13.5,NULO,27.8,21.9
1925,7,24,0,NULO,30.8,21.9
1925,7,25,0,NULO,29.8,20.9
1925,7,26,0,NULO,31.8,22.9
1925,7,27,0,NULO,32.8,23.9
1925,7,28,0,NULO,33.8,24.9
1925,7,29,0,NULO,34.8,23.9
1925,7,30,0,NULO,32.8,23.9
1925,7,31,0,NULO,35.8,23
1925,8,1,0,NULO,32,22
1925,8,2,0,NULO,31,22
1925,8,3,0,NULO,33,23
1925,8,4,0,NULO,31,23
1925,8,5,0.1,NULO,32,22
1925,8,6,0,NULO,31,22
1925,8,7,0,NULO,32,21
1925,8,8,12.7,NULO,33,23
1925,8,9,0,NULO,32,21
1925,8,10,0,NULO,31,22
1925,8,11,0,NULO,32,23
1925,8,12,0,NULO,33,24
1925,8,13,0,NULO,32,21
1925,8,14,12.5,NULO,33,23
1925,8,15,0,NULO,29,20
1925,8,16,0,NULO,30,22
1925,8,17,0,NULO,34,23
1925,8,18,6.7,NULO,28,22
1925,8,19,0,NULO,27,22
1925,8,20,0,NULO,28,19
1925,8,21,0,NULO,31,22
1925,8,22,0,NULO,33,23
1925,8,23,0,NULO,31,21
1925,8,24,10.2,NULO,30,21
1925,8,25,31.2,NULO,31,20
1925,8,26,0,NULO,29,22
1925,8,27,14.2,NULO,30,21.5
1925,8,28,0,NULO,30,20
1925,8,29,0,NULO,31,22
1925,8,30,0,NULO,32,23
1925,8,31,0,NULO,31,21
1925,9,1,0,NULO,30.6,22.3
1925,9,2,0,NULO,32.4,23.5
1925,9,3,0,NULO,29.5,20.2
1925,9,4,0,NULO,33.8,23.3
1925,9,5,0,NULO,31.9,22.8
1925,9,6,0,NULO,33.6,22.9
1925,9,7,0,NULO,30.4,21.1
1925,9,8,0,NULO,32.8,22.2
1925,9,9,0,NULO,32.4,20.5
1925,9,10,0,NULO,30.8,21.8
1925,9,11,0,NULO,31.5,20.3
1925,9,12,0.1,NULO,32.6,21.5
1925,9,13,0,NULO,30,20.1
1925,9,14,0,NULO,33.4,22.2
1925,9,15,0,NULO,30.5,20.2
1925,9,16,24.5,NULO,29.9,19.8
1925,9,17,15.5,NULO,28.8,19.4
1925,9,18,12,NULO,29.3,20
1925,9,19,6,NULO,30,20.9
1925,9,20,0,NULO,29.5,20.1
1925,9,21,21.5,NULO,31.4,20.5
1925,9,22,0,NULO,28.8,17.9
1925,9,23,25,NULO,30,19.8
1925,9,24,0,NULO,29.8,19.3
1925,9,25,0,NULO,31.8,20.9
1925,9,26,0,NULO,30.9,19.8
1925,9,27,62.5,NULO,34.6,20.6
1925,9,28,24,NULO,29.2,19.7
1925,9,29,0,NULO,28.8,18.4
1925,9,30,0,NULO,30.2,20.5
1925,10,1,0,NULO,30.1,22.4
1925,10,2,0,NULO,29.4,21
1925,10,3,0,NULO,31.6,22.7
1925,10,4,3.7,NULO,29.8,21.5
1925,10,5,0,NULO,30.4,20
1925,10,6,0,NULO,29.9,21.5
1925,10,7,0,NULO,28.7,18.5
1925,10,8,0,NULO,28,18.2
1925,10,9,0,NULO,27.2,17.4
1925,10,10,67.5,NULO,26.2,16
1925,10,11,0,NULO,27.4,16.5
1925,10,12,0,NULO,28.6,18.5
1925,10,13,0,NULO,29.5,19.2
1925,10,14,0,NULO,28.8,18.6
1925,10,15,0,NULO,27.4,17.3
1925,10,16,37.5,NULO,26.3,15.9
1925,10,17,0,NULO,27.8,16.3
1925,10,18,0,NULO,28.6,17.9
1925,10,19,15,NULO,27.5,17.8
1925,10,20,24.5,NULO,26.1,16.4
1925,10,21,0,NULO,28,17.7
1925,10,22,0,NULO,29.2,18.3
1925,10,23,0,NULO,29.8,18.7
1925,10,24,0,NULO,28.2,17.9
1925,10,25,0,NULO,27.7,17.4
1925,10,26,21,NULO,28.5,18
1925,10,27,0,NULO,29.3,19
1925,10,28,0,NULO,28.8,18.9
1925,10,29,0,NULO,25,14.8
1925,10,30,0,NULO,26.2,16.4
1925,10,31,0,NULO,28.8,19.3
1925,11,1,0,NULO,28.8,21
1925,11,2,0,NULO,29.2,20.3
1925,11,3,0,NULO,28.3,19.9
1925,11,4,0,NULO,29.6,20.9
1925,11,5,0,NULO,29,20.8
1925,11,6,0,NULO,29.2,19.8
1925,11,7,0,NULO,25,17
1925,11,8,0,NULO,20,13
1925,11,9,0,NULO,20.4,13.5
1925,11,10,11.2,NULO,21.8,14
1925,11,11,0,NULO,24.7,17.2
1925,11,12,0,NULO,25.8,18
1925,11,13,0,NULO,23.9,16.3
1925,11,14,0.1,NULO,21.3,15
1925,11,15,0,NULO,20,14.6
1925,11,16,0,NULO,21.4,15
1925,11,17,0,NULO,20.3,12.8
1925,11,18,0,NULO,19.6,11.9
1925,11,19,0,NULO,19,11.4
1925,11,20,0,NULO,21.5,14.3
1925,11,21,0,NULO,22,15
1925,11,22,0,NULO,24.2,16.3
1925,11,23,0,NULO,25.5,17
1925,11,24,0,NULO,26.2,17.6
1925,11,25,0,NULO,25.4,15.3
1925,11,26,0,NULO,26.8,17.3
1925,11,27,0,NULO,25.3,16.9
1925,11,28,0,NULO,24,16
1925,11,29,0,NULO,23.5,15.4
1925,11,30,25,NULO,25,15.8
1925,12,1,0,NULO,25,18.3
1925,12,2,0,NULO,27.8,19.5
1925,12,3,0,NULO,22.9,15.6
1925,12,4,0,NULO,21.3,14.2
1925,12,5,0,NULO,20.3,14.8
1925,12,6,12.5,NULO,20,14.4
1925,12,7,0,NULO,19.4,14
1925,12,8,0,NULO,20,15.7
1925,12,9,0,NULO,19,14
1925,12,10,5,NULO,19.4,14.8
1925,12,11,0,NULO,18.6,14
1925,12,12,0,NULO,19.9,16.8
1925,12,13,0,NULO,19,14.7
1925,12,14,15,NULO,17.6,15.4
1925,12,15,0,NULO,19.9,16
1925,12,16,0,NULO,20.4,16.4
1925,12,17,0,NULO,19.3,15.8
1925,12,18,7.5,NULO,17.4,14.8
1925,12,19,0,NULO,16.6,13.5
1925,12,20,0,NULO,14.7,10.5
1925,12,21,0,NULO,13.5,6.9
1925,12,22,8.7,NULO,12.8,5
1925,12,23,13.2,NULO,14.8,10.6
1925,12,24,0,NULO,16.7,12.8
1925,12,25,0,NULO,17.8,14
1925,12,26,0,NULO,18.5,15.7
1925,12,27,0,NULO,19.6,15.9
1925,12,28,0,NULO,18.3,14.8
1925,12,29,0,NULO,19.5,15
1925,12,30,0,NULO,20.5,16.8
1925,12,31,0,NULO,21.9,17.5
1926,1,1,0,NULO,20.8,14.5
1926,1,2,0,NULO,16.7,10.6
1926,1,3,0,NULO,17.6,11.8
1926,1,4,0,NULO,21.7,13
1926,1,5,0,NULO,19.9,12.5
1926,1,6,0,NULO,17,11
1926,1,7,0,NULO,20,12
1926,1,8,0,NULO,20.6,13
1926,1,9,0,NULO,16.2,13
1926,1,10,0,NULO,20.5,13.8
1926,1,11,6,NULO,17,11.2
1926,1,12,0,NULO,19.6,10.8
1926,1,13,0,NULO,20,10
1926,1,14,0,NULO,19.9,9.5
1926,1,15,0,NULO,21.2,10
1926,1,16,0,NULO,20.8,14.2
1926,1,17,0,NULO,16.5,13
1926,1,18,0,NULO,22.4,14.5
1926,1,19,0,NULO,25,16.9
1926,1,20,0,NULO,27.8,18.8
1926,1,21,0,NULO,15,10
1926,1,22,0,NULO,14.8,6.9
1926,1,23,0,NULO,16.3,9
1926,1,24,0,NULO,17,8
1926,1,25,0,NULO,16.5,7
1926,1,26,0,NULO,18.9,12.9
1926,1,27,0,NULO,19.9,13
1926,1,28,0,NULO,21.3,14
1926,1,29,0,NULO,16.6,10
1926,1,30,0,NULO,27.5,17.6
1926,1,31,0,NULO,25.4,15.3
1926,2,1,0,NULO,19,14.4
1926,2,2,0,NULO,19.9,16.1
1926,2,3,0,NULO,21.6,16.1
1926,2,4,0,NULO,26.5,14.4
1926,2,5,0,NULO,26.5,14.7
1926,2,6,0,NULO,23.3,14.6
1926,2,7,0,NULO,26.6,14.8
1926,2,8,0,NULO,22.2,16.1
1926,2,9,5.5,NULO,26.7,17.2
1926,2,10,0,NULO,22.2,15
1926,2,11,0,NULO,23.3,17
1926,2,12,0,NULO,23.5,17.2
1926,2,13,0,NULO,28.2,18
1926,2,14,0,NULO,27.5,19.9
1926,2,15,0,NULO,29.1,19.9
1926,2,16,0,NULO,26.4,19.5
1926,2,17,0,NULO,23.3,18.7
1926,2,18,0,NULO,24.4,18
1926,2,19,0,NULO,25,14.4
1926,2,20,0,NULO,23.3,10
1926,2,21,0,NULO,23.3,11
1926,2,22,0,NULO,25.5,12.8
1926,2,23,0,NULO,27.3,15
1926,2,24,0,NULO,25.5,16.1
1926,2,25,28.7,NULO,27.3,17.2
1926,2,26,0,NULO,26.4,19.1
1926,2,27,0,NULO,22.2,13.3
1926,2,28,0,NULO,20,12.9
1926,3,1,0,NULO,23.3,13.3
1926,3,2,4.5,NULO,22.2,15.5
1926,3,3,4.2,NULO,25.5,15
1926,3,4,0,NULO,27.3,16.1
1926,3,5,0,NULO,25.5,16.1
1926,3,6,0,NULO,NULO,NULO
1926,3,7,0,NULO,NULO,NULO
1926,3,8,4.2,NULO,23.3,16.1
1926,3,9,0,NULO,18,16.1
1926,3,10,0,NULO,23.3,18.3
1926,3,11,0,NULO,25.5,19.1
1926,3,12,7.7,NULO,23.3,17
1926,3,13,5.2,NULO,19.1,15
1926,3,14,6.5,NULO,19.1,15
1926,3,15,0,NULO,18.3,16.1
1926,3,16,0,NULO,21.1,17.2
1926,3,17,2.7,NULO,20,18.3
1926,3,18,0,NULO,25.5,19.9
1926,3,19,0,NULO,26.4,20
1926,3,20,0,NULO,27.2,21.1
1926,3,21,0,NULO,28.3,21.1
1926,3,22,0,NULO,28.3,21.1
1926,3,23,0,NULO,27.2,21.1
1926,3,24,0,NULO,26.4,19.1
1926,3,25,0,NULO,25.5,19.9
1926,3,26,0,NULO,26.6,17.2
1926,3,27,3,NULO,19.9,16.1
1926,3,28,0,NULO,18.3,16.1
1926,3,29,0,NULO,29.4,17.2
1926,3,30,0,NULO,23.3,12.5
1926,3,31,0,NULO,33,16.1
1926,4,1,0,NULO,NULO,NULO
1926,4,2,0,NULO,30,18
1926,4,3,0,NULO,30.5,18
1926,4,4,0,NULO,30.5,20
1926,4,5,0,NULO,NULO,NULO
1926,4,6,0,NULO,30.5,24
1926,4,7,0,NULO,32,20
1926,4,8,0,NULO,29,19
1926,4,9,0,NULO,27,15.5
1926,4,10,0.1,NULO,31,20
1926,4,11,0.1,NULO,33,21
1926,4,12,7.2,NULO,29,19.5
1926,4,13,10.2,NULO,24,19
1926,4,14,12.7,NULO,21,19
1926,4,15,0,NULO,24,20
1926,4,16,0,NULO,21,15
1926,4,17,0,NULO,29,17
1926,4,18,0.2,NULO,25,18.5
1926,4,19,10.2,NULO,NULO,NULO
1926,4,20,0,NULO,29,22
1926,4,21,0.1,NULO,27,21
1926,4,22,63,NULO,29,21
1926,4,23,0.5,NULO,25,21
1926,4,24,3.2,NULO,27,20
1926,4,25,0,NULO,25,18
1926,4,26,0,NULO,22,16
1926,4,27,0,NULO,24,16
1926,4,28,5,NULO,24,19
1926,4,29,0,NULO,24,18
1926,4,30,0,NULO,21,19
1926,5,1,0,NULO,NULO,NULO
1926,5,2,0,NULO,29,21
1926,5,3,0,NULO,30,23
1926,5,4,24,NULO,30,22
1926,5,5,7.5,NULO,26,20
1926,5,6,0,NULO,30,18
1926,5,7,0,NULO,33.5,21
1926,5,8,0,NULO,32.5,23
1926,5,9,0,NULO,32.5,23.5
1926,5,10,0,NULO,NULO,NULO
1926,5,11,15.5,NULO,32,21
1926,5,12,18.7,NULO,29,21
1926,5,13,0,NULO,21,17
1926,5,14,0.1,NULO,22,18
1926,5,15,10,NULO,26.5,19
1926,5,16,1,NULO,30,20
1926,5,17,0,NULO,NULO,NULO
1926,5,18,0,NULO,27,22
1926,5,19,43,NULO,29,22
1926,5,20,0,NULO,30,18
1926,5,21,0,NULO,28,19.5
1926,5,22,0,NULO,30,21
1926,5,23,0,NULO,31,22.5
1926,5,24,0,NULO,30,21
1926,5,25,0,NULO,29,21
1926,5,26,0,NULO,29,21
1926,5,27,0,NULO,30,21
1926,5,28,0,NULO,30,22
1926,5,29,0.1,NULO,30,23
1926,5,30,0,NULO,28,22
1926,5,31,0,NULO,29,21
1926,6,1,0.1,NULO,31,23
1926,6,2,0,NULO,31,23
1926,6,3,0,NULO,32,23
1926,6,4,0,NULO,32,24
1926,6,5,91.7,NULO,32,21
1926,6,6,0,NULO,27,21
1926,6,7,0,NULO,30.5,23.5
1926,6,8,0,NULO,30,23
1926,6,9,10,NULO,31,24
1926,6,10,4,NULO,31,24
1926,6,11,0,NULO,28,22
1926,6,12,0,NULO,28,21.5
1926,6,13,0,NULO,30,22
1926,6,14,0,NULO,31,22.5
1926,6,15,0,NULO,31,24
1926,6,16,0,NULO,31,23
1926,6,17,0,NULO,32,24
1926,6,18,0,NULO,32,23
1926,6,19,0,NULO,29,23
1926,6,20,14.7,NULO,30,23
1926,6,21,0.1,NULO,31,24
1926,6,22,12.5,NULO,32.5,24
1926,6,23,19.2,NULO,29,22
1926,6,24,13.5,NULO,27.5,19.5
1926,6,25,18.5,NULO,24,20
1926,6,26,10.7,NULO,28.5,21.5
1926,6,27,23.2,NULO,28,21.5
1926,6,28,10,NULO,25,21
1926,6,29,0.1,NULO,26,21
1926,6,30,0,NULO,27,21.5
1926,7,1,14.2,NULO,29,21.5
1926,7,2,76.7,NULO,27,23
1926,7,3,11.2,NULO,27,21.5
1926,7,4,19.2,NULO,26,21
1926,7,5,4.7,NULO,26,21
1926,7,6,20,NULO,28.5,22
1926,7,7,1.2,NULO,28,22
1926,7,8,0,NULO,27,22
1926,7,9,2.5,NULO,29,23.5
1926,7,10,0,NULO,31,24
1926,7,11,4.7,NULO,29.5,24
1926,7,12,0,NULO,29,24
1926,7,13,0,NULO,30,22
1926,7,14,0,NULO,32,22
1926,7,15,0,NULO,31,23
1926,7,16,0,NULO,31.5,22
1926,7,17,0.1,NULO,31,23
1926,7,18,32.5,NULO,30,22
1926,7,19,4.7,NULO,30.5,21.5
1926,7,20,0,NULO,30,21
1926,7,21,0,NULO,26,21.5
1926,7,22,0.1,NULO,27.5,21
1926,7,23,0,NULO,29.5,22.5
1926,7,24,0.1,NULO,28,21.5
1926,7,25,0,NULO,29.5,22
1926,7,26,0,NULO,30,22.5
1926,7,27,0,NULO,30,23
1926,7,28,0,NULO,31,23
1926,7,29,0,NULO,31.5,23
1926,7,30,0,NULO,32.5,23.5
1926,7,31,0,NULO,31.5,24
1926,8,1,0,NULO,33,21.5
1926,8,2,12.2,NULO,28,22
1926,8,3,4.2,NULO,30,22
1926,8,4,2.2,NULO,28,20
1926,8,5,0,NULO,26,20
1926,8,6,4.2,NULO,28,21
1926,8,7,6.2,NULO,26.5,21
1926,8,8,0,NULO,33.5,21
1926,8,9,0,NULO,30,21
1926,8,10,0,NULO,30,22
1926,8,11,3.7,NULO,30.5,22.5
1926,8,12,11,NULO,28,21.5
1926,8,13,8.2,NULO,28,21.5
1926,8,14,5.2,NULO,29,22
1926,8,15,2.2,NULO,28,22
1926,8,16,4,NULO,27,21.5
1926,8,17,0,NULO,28.5,22
1926,8,18,0,NULO,29,23
1926,8,19,0.1,NULO,30,24.5
1926,8,20,0,NULO,30.5,24
1926,8,21,0,NULO,30,24.5
1926,8,22,0,NULO,30.5,23
1926,8,23,0,NULO,31,22.5
1926,8,24,7.5,NULO,32,23.5
1926,8,25,0,NULO,31,21.5
1926,8,26,0,NULO,28,22
1926,8,27,0,NULO,30,22.5
1926,8,28,4.7,NULO,31,24
1926,8,29,3.2,NULO,29,22
1926,8,30,20,NULO,27,22
1926,8,31,1.5,NULO,26,21.5
1926,9,1,0,NULO,27.5,22.5
1926,9,2,0,NULO,29,22.5
1926,9,3,0,NULO,29.5,21.5
1926,9,4,0,NULO,30,22.5
1926,9,5,1.5,NULO,29,23
1926,9,6,0.1,NULO,28,22.5
1926,9,7,0,NULO,30,22
1926,9,8,0,NULO,27,20.5
1926,9,9,0,NULO,28.5,21
1926,9,10,11,NULO,30,20
1926,9,11,0,NULO,28,21
1926,9,12,0,NULO,30,21.5
1926,9,13,0,NULO,30.5,22.5
1926,9,14,0,NULO,29,22
1926,9,15,0,NULO,30,23
1926,9,16,0,NULO,30,22
1926,9,17,0.1,NULO,30,22
1926,9,18,0,NULO,29.5,23
1926,9,19,0,NULO,30,22.5
1926,9,20,0,NULO,31,21
1926,9,21,0,NULO,28,22.5
1926,9,22,0,NULO,30,23
1926,9,23,0,NULO,31,23
1926,9,24,24.2,NULO,27.5,22
1926,9,25,0,NULO,29,22
1926,9,26,1.5,NULO,28,22.5
1926,9,27,36.2,NULO,27.5,20
1926,9,28,29.7,NULO,24.5,21
1926,9,29,0.1,NULO,23,19
1926,9,30,4.2,NULO,27,21
1926,10,1,2.5,NULO,28.5,21.5
1926,10,2,3,NULO,28,22
1926,10,3,0,NULO,28,21
1926,10,4,0,NULO,30,21
1926,10,5,23,NULO,30,21.5
1926,10,6,25.5,NULO,28,18
1926,10,7,1.5,NULO,21.5,17.5
1926,10,8,0,NULO,23.5,19
1926,10,9,12.5,NULO,25.5,21
1926,10,10,17.5,NULO,26,22
1926,10,11,0.1,NULO,27,21.5
1926,10,12,0,NULO,28,22.5
1926,10,13,0,NULO,29,17.5
1926,10,14,0,NULO,29,21
1926,10,15,0,NULO,29,24
1926,10,16,27.2,NULO,28,21
1926,10,17,0,NULO,28,19.5
1926,10,18,8.5,NULO,28,19
1926,10,19,0,NULO,27,21
1926,10,20,0,NULO,27,22
1926,10,21,0,NULO,29,20.5
1926,10,22,0,NULO,28.5,20
1926,10,23,28.2,NULO,28.5,20.5
1926,10,24,27.5,NULO,28,20
1926,10,25,0,NULO,29,19.5
1926,10,26,0,NULO,23,18
1926,10,27,0,NULO,26,19
1926,10,28,0,NULO,26.5,18.5
1926,10,29,0,NULO,29,21.5
1926,10,30,0,NULO,26,20.5
1926,10,31,77,NULO,22,20
1926,11,1,0,NULO,23,16
1926,11,2,5,NULO,22,19
1926,11,3,0.1,NULO,22,15
1926,11,4,35,NULO,16.5,14.5
1926,11,5,8.2,NULO,16,14
1926,11,6,0,NULO,16,14
1926,11,7,0,NULO,23,16
1926,11,8,0,NULO,25,16.5
1926,11,9,0,NULO,27.5,16.5
1926,11,10,0,NULO,21,13.5
1926,11,11,0,NULO,20,14.5
1926,11,12,0,NULO,20.5,15
1926,11,13,0,NULO,24,15.5
1926,11,14,0,NULO,25.5,16
1926,11,15,0,NULO,27,13
1926,11,16,0,NULO,28,13.5
1926,11,17,0,NULO,24,15
1926,11,18,0,NULO,19,12.5
1926,11,19,0,NULO,17.5,13.5
1926,11,20,0,NULO,21.5,16
1926,11,21,0,NULO,23.5,17.5
1926,11,22,0,NULO,26,17.5
1926,11,23,0,NULO,22.5,15.5
1926,11,24,0,NULO,22,15
1926,11,25,0,NULO,26,16
1926,11,26,0,NULO,26,16
1926,11,27,0,NULO,26,17
1926,11,28,0,NULO,21.5,17
1926,11,29,32,NULO,21,17
1926,11,30,0,NULO,27,16
1926,12,1,0,NULO,24.5,16
1926,12,2,0,NULO,24,17
1926,12,3,0,NULO,25,16
1926,12,4,0,NULO,24,14
1926,12,5,0,NULO,25,18
1926,12,6,0,NULO,25,19
1926,12,7,0,NULO,24.5,20
1926,12,8,0,NULO,26,19.5
1926,12,9,0,NULO,27,20.5
1926,12,10,0,NULO,26,18.5
1926,12,11,0,NULO,26,18
1926,12,12,0,NULO,26,17
1926,12,13,0,NULO,30,19
1926,12,14,3.5,NULO,30,19
1926,12,15,2.5,NULO,24.5,13
1926,12,16,0,NULO,13,6
1926,12,17,3.7,NULO,15,10
1926,12,18,0,NULO,15.5,12
1926,12,19,0,NULO,16.5,14
1926,12,20,0,NULO,22.5,16
1926,12,21,0,NULO,24,16.5
1926,12,22,0,NULO,27,19
1926,12,23,0,NULO,24,17.5
1926,12,24,0,NULO,27,19
1926,12,25,2,NULO,26.5,15
1926,12,26,0,NULO,17,11
1926,12,27,1,NULO,20,13.5
1926,12,28,0,NULO,24.5,14
1926,12,29,0,NULO,16,10
1926,12,30,0,NULO,13,7
1926,12,31,0,NULO,18,9.5
1927,1,1,0,NULO,20,9.5
1927,1,2,0,NULO,21,11.5
1927,1,3,0,NULO,23,12
1927,1,4,0,NULO,22,14.5
1927,1,5,0,NULO,24,14
1927,1,6,0,NULO,23.5,15
1927,1,7,0,NULO,25.5,15
1927,1,8,0,NULO,24.5,16
1927,1,9,1.7,NULO,25,15.5
1927,1,10,0,NULO,22.5,12
1927,1,11,0,NULO,17,11
1927,1,12,0,NULO,18,12
1927,1,13,0,NULO,22.5,11.5
1927,1,14,0,NULO,22,12
1927,1,15,0,NULO,19,9.5
1927,1,16,0,NULO,17.5,10
1927,1,17,0,NULO,22.5,12
1927,1,18,0,NULO,24,14.5
1927,1,19,0,NULO,24.5,16.5
1927,1,20,0,NULO,25,17.5
1927,1,21,0.2,NULO,25,18
1927,1,22,2.7,NULO,26,19
1927,1,23,0.5,NULO,25.5,18
1927,1,24,0.2,NULO,21.5,16.5
1927,1,25,0,NULO,21,15.5
1927,1,26,5.5,NULO,23.5,16.5
1927,1,27,4,NULO,19,16
1927,1,28,0,NULO,17.5,15.5
1927,1,29,0,NULO,22.5,15.5
1927,1,30,0,NULO,25,15.5
1927,1,31,12.5,NULO,25.5,17.5
1927,2,1,0,NULO,22.5,18
1927,2,2,0,NULO,24,17
1927,2,3,7.5,NULO,21,16
1927,2,4,0,NULO,23,17.5
1927,2,5,64.7,NULO,23,18
1927,2,6,0,NULO,24,18.5
1927,2,7,0,NULO,25,15.5
1927,2,8,0,NULO,23.5,16.5
1927,2,9,1.7,NULO,25.5,18.5
1927,2,10,1,NULO,27,19.5
1927,2,11,0,NULO,23,13.5
1927,2,12,0,NULO,17,13.5
1927,2,13,0,NULO,24.5,16
1927,2,14,0,NULO,22,18.5
1927,2,15,0,NULO,27.5,19
1927,2,16,0,NULO,26,19.5
1927,2,17,0,NULO,26,19
1927,2,18,0,NULO,29.5,19.5
1927,2,19,0,NULO,30,15
1927,2,20,0,NULO,21,14
1927,2,21,0,NULO,26.5,16.5
1927,2,22,0,NULO,26.5,17
1927,2,23,0,NULO,29,17.5
1927,2,24,0,NULO,29.5,19.5
1927,2,25,2.2,NULO,27.5,19.5
1927,2,26,0,NULO,28,18.5
1927,2,27,0,NULO,21,17
1927,2,28,0,NULO,27,19
1927,3,1,12.5,NULO,28.5,19.5
1927,3,2,1,NULO,22,12
1927,3,3,0.7,NULO,17,13.5
1927,3,4,0,NULO,27,13.5
1927,3,5,0,NULO,22.5,16.5
1927,3,6,0,NULO,25,17
1927,3,7,0,NULO,24,17
1927,3,8,0,NULO,29,19
1927,3,9,0,NULO,28,17.5
1927,3,10,0,NULO,26,16
1927,3,11,0,NULO,28,18
1927,3,12,0,NULO,30,18
1927,3,13,0,NULO,26,18
1927,3,14,0,NULO,17,13.5
1927,3,15,0,NULO,27,14.5
1927,3,16,0,NULO,26,17
1927,3,17,0,NULO,27,17
1927,3,18,0,NULO,29,18
1927,3,19,0,NULO,30.5,18
1927,3,20,0.5,NULO,30,20
1927,3,21,1.2,NULO,30,17
1927,3,22,0,NULO,20,10
1927,3,23,0,NULO,22.5,11
1927,3,24,0,NULO,25,17
1927,3,25,0,NULO,26,16
1927,3,26,0.1,NULO,24,18
1927,3,27,0,NULO,31,20
1927,3,28,0.1,NULO,33,21
1927,3,29,0,NULO,31,21
1927,3,30,0,NULO,30,21
1927,3,31,0,NULO,32,20.5
1927,4,1,0,NULO,30,20
1927,4,2,0,NULO,33,21
